Tue Dec 20 09:55:15 2022    output.dat

         38911626 function calls (38190086 primitive calls) in 921.456 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.jpeg_encoder}
        6    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.raw_decoder}
        6    0.001    0.000    0.001    0.000 {method 'decode' of 'ImagingDecoder' objects}
        6    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingDecoder' objects}
        6    0.000    0.000    0.000    0.000 {method 'cleanup' of 'ImagingEncoder' objects}
        6    0.010    0.002    0.010    0.002 {method 'encode_to_file' of 'ImagingEncoder' objects}
        6    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingEncoder' objects}
        6    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:750(frombytes)
        6    0.000    0.000    0.022    0.004 /usr/lib/python3/dist-packages/PIL/Image.py:2025(save)
        6    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:2508(new)
        6    0.000    0.000    0.002    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:2547(frombytes)
        6    0.000    0.000    0.002    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:2591(frombuffer)
        6    0.000    0.000    0.028    0.005 /usr/lib/python3/dist-packages/PIL/Image.py:2644(fromarray)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:2969(register_open)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:2984(register_mime)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:2995(register_save)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/_util.py:10(isPath)
        6    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/colors.py:1113(__init__)
        6    0.000    0.000    0.009    0.001 /usr/lib/python3/dist-packages/PIL/Image.py:322(preinit)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:394(_getdecoder)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:415(_getencoder)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:526(_new)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:587(_ensure_mutable)
        6    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:321(delete_parameter)
        6    0.000    0.000    0.147    0.024 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:700(safe_masked_invalid)
        6    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1645(sanitize_sequence)
        6    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:2033(add)
        6    0.000    0.000    0.169    0.028 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/__init__.py:1409(inner)
        6    0.322    0.054    1.266    0.211 /home/vbundu/tumor_growth/writetoraw_forAndrea.py:51(writetoraw_portable)
        6   23.670    3.945  122.212   20.369 /home/vbundu/tumor_growth/writetoraw_forAndrea.py:124(write_to_fullanatomy)
        6    0.000    0.000    0.001    0.000 /home/vbundu/.local/lib/python3.8/site-packages/numpy/ma/core.py:1538(_shrink_mask)
        6    0.002    0.000    0.003    0.000 /home/vbundu/.local/lib/python3.8/site-packages/numpy/ma/core.py:2331(masked_invalid)
        6    0.000    0.000    0.001    0.000 /home/vbundu/.local/lib/python3.8/site-packages/numpy/ma/core.py:3646(shrink_mask)
        6    0.025    0.004    0.025    0.004 {method 'tobytes' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2631(__init__)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2901(_bind)
        6    0.000    0.000    0.001    0.000 /usr/lib/python3.8/inspect.py:3032(bind)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:595(isstring)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:375(_create_exit_wrapper)
        6    0.000    0.000    0.001    0.000 /usr/lib/python3.8/contextlib.py:415(enter_context)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:458(_push_cm_exit)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:463(_push_exit_callback)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:367(__subclasshook__)
        5    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:613(_register_loader)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:614(decorator)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:624(_register_writer)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:625(decorator)
        5    0.000    0.000    0.002    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:1142(<genexpr>)
        5    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/text.py:368(<listcomp>)
        5    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/backend_bases.py:1575(_check_savefig_extra_args)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/copy.py:200(_deepcopy_list)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:267(getuntil)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:742(__iter__)
        4    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
        4    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axis.py:541(__init__)
        4    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axis.py:1015(_set_artist_props)
        4    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axis.py:1426(<dictcomp>)
        4    0.000    0.000    0.011    0.003 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axis.py:1394(grid)
        4    0.000    0.000    0.001    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/spines.py:34(__init__)
        4    0.000    0.000    0.002    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/spines.py:206(register_axis)
        4    0.000    0.000    0.002    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/spines.py:219(clear)
        4    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/spines.py:294(set_position)
        4    0.000    0.000    0.002    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/spines.py:423(linear_spine)
        4    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/transforms.py:1735(_set)
        4    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:355(<genexpr>)
        4    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/scipy/ndimage/_ni_support.py:73(_get_output)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(atleast_2d)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(vstack)
        4    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/numpy/core/shape_base.py:77(_atleast_2d_dispatcher)
        4    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/numpy/core/shape_base.py:81(atleast_2d)
        4    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/numpy/core/shape_base.py:218(_vhstack_dispatcher)
        4    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/numpy/core/shape_base.py:222(vstack)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:453(_get_iscased)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/abc.py:84(__new__)
        3    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        3    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:75(get_geometry)
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/text.py:517(_update_clip_properties)
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/text.py:524(set_clip_box)
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/backend_bases.py:2389(mpl_connect)
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/artist.py:747(set_clip_box)
        3    0.000    0.000    0.117    0.039 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/pyplot.py:207(_get_backend_mod)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:3029(register_extensions)
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:598(push)
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:623(clear)
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/rcsetup.py:66(__call__)
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/rcsetup.py:252(validate_backend)
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/__init__.py:623(__setitem__)
        3    0.091    0.030    0.091    0.030 {built-in method scipy.ndimage._nd_image.correlate1d}
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/scipy/ndimage/_ni_support.py:36(_extend_mode_to_code)
        3    0.000    0.000    0.001    0.000 /home/vbundu/.local/lib/python3.8/site-packages/scipy/ndimage/_ni_support.py:57(_normalize_sequence)
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/scipy/ndimage/_filters.py:50(_invalid_origin)
        3    0.000    0.000    0.091    0.030 /home/vbundu/.local/lib/python3.8/site-packages/scipy/ndimage/_filters.py:83(correlate1d)
        3    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/scipy/ndimage/_filters.py:179(_gaussian_kernel1d)
        3    0.000    0.000    0.091    0.030 /home/vbundu/.local/lib/python3.8/site-packages/scipy/ndimage/_filters.py:210(gaussian_filter1d)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:1812(_signature_bound_method)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2246(<lambda>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2865(replace)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:76(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:224(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:432(_uniq)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:921(fix_flags)
        3    0.000    0.000    0.004    0.001 /usr/lib/python3.8/sre_parse.py:937(parse)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/enum.py:938(__and__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:536(_compile_info)
        3    0.000    0.000    0.001    0.000 /usr/lib/python3.8/sre_compile.py:598(_code)
        3    0.000    0.000    0.005    0.002 /usr/lib/python3.8/sre_compile.py:759(compile)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:271(__subclasshook__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:349(__subclasshook__)
        2    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        2    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        2    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        2    0.111    0.055    0.111    0.055 {built-in method gc.collect}
        2    0.000    0.000    0.006    0.003 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axis.py:638(__init__)
        2    0.000    0.000    0.007    0.003 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axis.py:934(set_clip_path)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:223(__init__)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:236(set_prop_cycle)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:992(_update_transScale)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:2422(_unit_change_handler)
        2    0.000    0.000    0.012    0.006 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:3195(grid)
        2    0.000    0.000    0.001    0.001 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:3358(tick_params)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/figure.py:2423(axes)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/figure.py:61(__init__)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/figure.py:72(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/figure.py:84(add)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/figure.py:112(__contains__)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/figure.py:155(update)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/text.py:1104(set_fontweight)
        2    0.000    0.000    0.001    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/patches.py:714(__init__)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/widgets.py:36(__init__)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/mathtext.py:406(__init__)
        2    0.002    0.001    0.005    0.002 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/font_manager.py:1311(_findfont_cached)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/backend_bases.py:1694(__init__)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/backend_bases.py:1719(_fix_ipython_backend2gui)
        2    0.001    0.000    0.111    0.056 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/_pylab_helpers.py:82(destroy_all)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/pyplot.py:200(_get_required_interactive_framework)
      2/1    0.000    0.000    0.117    0.117 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/pyplot.py:227(switch_backend)
        2    0.000    0.000    0.112    0.056 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/pyplot.py:914(close)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/transforms.py:1710(__init__)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/transforms.py:1719(_init)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/transforms.py:1752(set)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/transforms.py:2194(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/Image.py:3006(register_save_all)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:133(deprecate)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:104(deprecated)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:570(__init__)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:818(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:817(__init__)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:192(finalize)
        2    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:210(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:625(cleandoc)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:162(__delitem__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:461(_get_literal_prefix)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:492(_get_charset_prefix)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:60(isabs)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:252(__subclasshook__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/genericpath.py:27(isfile)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/codecs.py:186(__init__)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 {method 'move_to_end' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
        1    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_dynamic}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        1    0.000    0.000  921.456  921.456 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/backends/__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:87(__init__)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:109(_update_methods)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:880(ImageFileDirectory_v1)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:975(TiffImageFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:1641(AppendingTiffWriter)
        1    0.000    0.000    0.004    0.004 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:41(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/fractions.py:60(Fraction)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.8/fractions.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/JpegPresets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/PpmImagePlugin.py:47(PpmImageFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/PpmImagePlugin.py:18(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/GifImagePlugin.py:47(GifImageFile)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3/dist-packages/PIL/GifImagePlugin.py:27(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/ImageChops.py:18(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/ImageSequence.py:19(Iterator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/ImageSequence.py:19(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/JpegImagePlugin.py:336(JpegImageFile)
        1    0.000    0.000    0.006    0.006 /usr/lib/python3/dist-packages/PIL/JpegImagePlugin.py:34(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:128(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:287(IFDRational)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/TiffImagePlugin.py:399(ImageFileDirectory_v2)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/BmpImagePlugin.py:277(DibImageFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/BmpImagePlugin.py:56(BmpImageFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/PIL/BmpImagePlugin.py:27(<module>)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:68(RendererAgg)
        1    0.000    0.000    0.001    0.001 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:418(FigureCanvasAgg)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:600(_BackendAgg)
        1    0.000    0.000    0.001    0.001 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/vbundu/tumor_growth/MHD_Reader.py:114(write_mhd)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:33(__init__)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:101(set_width_ratios)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:123(set_height_ratios)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:190(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:198(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:145(get_grid_positions)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:206(_check_gridspec_exists)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:231(_normalize)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:227(__getitem__)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:335(__init__)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:435(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:419(get_subplot_params)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:559(__init__)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:569(_from_subplot_args)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:616(num2)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:620(num2)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:627(get_gridspec)
        1    0.000    0.000    0.001    0.001 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/gridspec.py:668(get_position)
        1    0.000    0.000    0.005    0.005 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axis.py:2013(__init__)
        1    0.000    0.000    0.002    0.002 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axis.py:2276(__init__)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:611(<dictcomp>)
        1    0.000    0.000    0.036    0.036 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:553(__init__)
        1    0.000    0.000    0.009    0.009 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:742(_init_axis)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:752(set_figure)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:804(_set_lim_and_transforms)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:1110(_gen_axes_patch)
        1    0.000    0.000    0.002    0.002 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:1127(_gen_axes_spines)
        1    0.000    0.000    0.024    0.024 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:1183(cla)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:1498(_set_title_offset_trans)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:1740(set_box_aspect)
        1    0.000    0.000    0.000    0.000 /home/vbundu/.local/lib/python3.8/site-packages/matplotlib/axes/_base.py:3159(set_axisbelow)
